timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1753271513.24044,-0.006,-0.02,1.03,-2.739,1.9,-0.282,-511.837,95.686,20.84
1753271513.3607035,-0.005,-0.02,1.032,-2.747,1.953,-0.313,0,0,0
1753271513.4833393,-0.006,-0.019,1.029,-2.663,1.93,-0.336,-515.105,96.049,18.738
1753271513.604745,-0.005,-0.019,1.031,-2.823,1.923,-0.267,-515.286,96.957,21.365
1753271513.7347503,-0.008,-0.019,1.029,-2.739,1.93,-0.252,-511.655,98.772,21.715
1753271513.885286,-0.006,-0.022,1.032,-2.747,1.999,-0.275,-514.56,96.957,22.066
1753271514.0098293,-0.005,-0.019,1.03,-2.747,1.961,-0.305,-513.107,96.957,22.416
1753271514.1994133,-0.005,-0.021,1.033,-2.686,1.984,-0.381,-512.926,97.138,21.19
1753271514.322005,-0.006,-0.022,1.034,-2.701,2.022,-0.298,-513.107,95.504,23.116
1753271514.4418075,-0.007,-0.021,1.031,-2.724,1.976,-0.298,-510.747,97.138,22.591
1753271514.5645819,-0.006,-0.022,1.029,-2.716,1.923,-0.259,-513.652,97.138,20.84
1753271514.6890674,-0.007,-0.021,1.031,-2.716,1.945,-0.244,-513.289,94.959,20.49
1753271514.8093624,-0.004,-0.021,1.032,-2.701,2.007,-0.267,-512.381,95.867,22.766
1753271514.9341404,-0.006,-0.022,1.031,-2.716,1.945,-0.313,-511.837,96.412,22.241
1753271515.05694,-0.006,-0.02,1.032,-2.701,1.938,-0.29,-514.378,97.501,21.19
1753271515.1815038,-0.005,-0.02,1.032,-2.716,1.968,-0.29,-513.834,95.867,22.066
1753271515.3459141,-0.006,-0.02,1.029,-2.716,1.923,-0.374,-515.105,97.138,20.49
1753271515.4783542,-0.005,-0.019,1.03,-2.625,1.923,-0.252,-515.286,96.957,21.015
1753271515.604488,-0.006,-0.021,1.029,-2.754,1.938,-0.298,-513.834,98.046,20.665
1753271515.7399838,-0.007,-0.02,1.03,-2.731,1.938,-0.275,-515.105,97.864,22.591
1753271515.8790493,-0.005,-0.022,1.032,-2.754,1.968,-0.244,-513.652,95.686,21.891
1753271515.9981308,-0.005,-0.023,1.033,-2.785,1.945,-0.366,-512.744,96.957,19.964
1753271516.1148348,-0.005,-0.021,1.026,-2.754,1.961,-0.29,-511.655,101.677,22.066
1753271516.2382734,-0.006,-0.022,1.031,-2.716,1.892,-0.252,0,0,0
1753271516.3568125,-0.006,-0.019,1.032,-2.701,1.915,-0.214,-511.292,96.957,20.665
1753271516.4732883,-0.005,-0.021,1.029,-2.708,1.846,-0.328,-516.013,96.593,21.715
1753271516.5900555,-0.008,-0.021,1.029,-2.701,1.991,-0.237,-514.742,96.775,22.591
1753271516.7183025,-0.006,-0.02,1.028,-2.701,1.945,-0.343,-514.015,96.412,19.789
1753271516.8515275,-0.007,-0.021,1.028,-2.693,1.976,-0.336,-513.471,97.32,19.964
1753271517.0129426,-0.007,-0.021,1.031,-2.701,1.938,-0.282,-513.289,94.596,20.49
1753271517.1578112,-0.006,-0.021,1.035,-2.739,1.923,-0.282,-512.018,95.141,20.665
1753271517.2860284,-0.007,-0.02,1.028,-2.693,1.9,-0.29,-513.652,97.864,22.241
1753271517.4006534,-0.005,-0.023,1.031,-2.785,1.915,-0.29,-514.378,97.501,17.688
1753271517.515091,-0.004,-0.019,1.032,-2.731,1.823,-0.328,-512.018,94.415,19.264
1753271517.6308844,-0.005,-0.021,1.028,-2.754,2.014,-0.275,-510.747,98.228,19.439
1753271517.7455256,-0.007,-0.019,1.028,-2.754,1.938,-0.29,-510.929,97.683,21.365
1753271517.8593507,-0.005,-0.02,1.028,-2.777,1.968,-0.298,0,0,0
1753271517.9753754,-0.005,-0.022,1.029,-2.754,1.923,-0.313,-508.75,95.867,20.665
1753271518.094022,-0.006,-0.021,1.028,-2.686,1.961,-0.366,-512.018,92.599,21.715
1753271518.2121758,-0.006,-0.02,1.031,-2.785,2.052,-0.359,-511.11,95.686,22.241
1753271518.327958,-0.007,-0.02,1.032,-2.716,1.976,-0.359,-513.652,100.043,22.241
1753271518.4436245,-0.006,-0.02,1.029,-2.769,1.93,-0.275,-514.742,94.959,23.291
1753271518.5617661,-0.005,-0.021,1.029,-2.754,1.93,-0.29,-514.742,97.864,20.49
1753271518.676957,-0.005,-0.019,1.031,-2.731,1.9,-0.221,-510.747,95.686,21.891
1753271518.791441,-0.006,-0.021,1.029,-2.647,1.961,-0.366,-509.658,95.323,19.439
1753271518.9066007,-0.005,-0.02,1.027,-2.747,1.93,-0.374,-511.837,97.864,23.642
1753271519.0212555,-0.006,-0.022,1.03,-2.647,1.968,-0.275,-515.105,96.775,23.992
1753271519.1771224,-0.006,-0.022,1.035,-2.701,1.991,-0.351,-509.295,95.323,21.891
1753271519.3228798,-0.007,-0.02,1.027,-2.647,1.892,-0.29,-516.194,98.228,20.84
1753271519.4578938,-0.006,-0.02,1.033,-2.716,1.915,-0.267,-512.744,98.046,21.015
1753271519.5834155,-0.006,-0.02,1.031,-2.747,1.938,-0.343,-511.655,100.225,21.015
1753271519.7031438,-0.007,-0.02,1.028,-2.609,1.953,-0.298,-514.923,98.046,19.614
1753271519.8374305,-0.008,-0.021,1.032,-2.747,2.014,-0.267,-511.837,92.417,23.291
1753271520.020113,-0.005,-0.021,1.032,-2.747,2.045,-0.259,-514.56,95.504,22.416
1753271520.1381373,-0.006,-0.02,1.032,-2.762,1.953,-0.366,-513.471,94.778,21.715
1753271520.2652311,-0.006,-0.02,1.033,-2.716,1.961,-0.267,-515.286,94.778,23.817
1753271520.3825657,-0.005,-0.022,1.032,-2.792,1.93,-0.343,-510.566,95.141,25.568
1753271520.4997907,-0.004,-0.02,1.035,-2.678,1.945,-0.305,-507.66,96.957,21.365
1753271520.6200356,-0.004,-0.02,1.031,-2.609,1.953,-0.336,-510.566,96.957,20.665
1753271520.7401695,-0.004,-0.021,1.027,-2.747,1.953,-0.305,0,0,0
1753271520.857424,-0.008,-0.021,1.025,-2.823,2.014,-0.298,-514.015,97.138,22.241
1753271520.975019,-0.006,-0.02,1.031,-2.701,1.968,-0.374,-511.837,96.412,21.19
1753271521.0940654,-0.005,-0.024,1.027,-2.831,1.991,-0.443,-509.295,98.591,21.19
1753271521.218548,-0.005,-0.021,1.03,-2.769,1.877,-0.328,-515.286,95.141,23.116
1753271521.3514812,-0.005,-0.02,1.032,-2.808,1.923,-0.313,-513.652,97.138,21.19
1753271521.484073,-0.007,-0.021,1.03,-2.769,1.945,-0.298,-513.289,95.323,21.19
1753271521.6134174,-0.006,-0.022,1.029,-2.731,2.014,-0.267,-514.378,99.317,22.241
1753271521.740372,-0.003,-0.02,1.031,-2.747,1.991,-0.359,-511.292,101.677,23.467
1753271521.8644145,-0.005,-0.02,1.029,-2.701,1.9,-0.351,-510.929,96.593,20.314
1753271521.988566,-0.006,-0.021,1.03,-2.739,2.007,-0.298,-514.015,96.775,20.84
1753271522.1142325,-0.006,-0.022,1.031,-2.762,1.984,-0.359,-513.107,97.683,18.213
1753271522.2377942,-0.006,-0.022,1.03,-2.67,1.961,-0.229,-514.378,96.049,22.941
1753271522.3538854,-0.006,-0.021,1.032,-2.724,1.968,-0.32,-513.107,96.23,21.365
1753271522.4730306,-0.003,-0.022,1.033,-2.769,1.938,-0.351,-512.2,96.049,22.241
1753271522.5898187,-0.006,-0.022,1.032,-2.739,1.877,-0.343,-511.837,96.412,20.84
1753271522.7077196,-0.006,-0.02,1.031,-2.747,2.029,-0.183,-514.923,98.409,20.314
1753271522.8279903,-0.006,-0.023,1.032,-2.724,1.999,-0.412,-515.105,95.323,23.642
1753271522.9461617,-0.005,-0.021,1.029,-2.663,1.961,-0.275,-514.56,98.046,20.665
1753271523.0633583,-0.005,-0.021,1.029,-2.739,1.93,-0.328,-513.652,97.138,22.241
1753271523.1809695,-0.005,-0.02,1.03,-2.747,1.976,-0.259,-514.015,94.233,21.19
1753271523.2996645,-0.004,-0.019,1.033,-2.754,1.884,-0.328,-514.015,97.138,21.891
1753271523.4215252,-0.005,-0.018,1.032,-2.708,1.984,-0.29,-510.747,96.412,20.139
1753271523.5413141,-0.005,-0.018,1.029,-2.708,1.961,-0.313,-513.289,96.775,22.941
1753271523.663094,-0.003,-0.021,1.029,-2.678,1.991,-0.389,-512.563,97.138,20.84
1753271523.783451,-0.006,-0.021,1.03,-2.586,1.945,-0.259,-513.107,95.504,20.665
1753271523.9040308,-0.006,-0.022,1.03,-2.67,1.968,-0.29,-513.834,96.957,20.665
1753271524.0240917,-0.004,-0.022,1.03,-2.792,2.022,-0.305,-515.468,96.412,22.241
1753271524.160665,-0.005,-0.021,1.029,-2.754,1.9,-0.328,-513.652,96.775,21.54
1753271524.2976625,-0.006,-0.021,1.033,-2.67,2.014,-0.229,-514.197,95.504,21.365
1753271524.4180324,-0.005,-0.021,1.03,-2.701,1.938,-0.305,-512.744,97.32,21.715
1753271524.5412326,-0.005,-0.02,1.03,-2.693,1.915,-0.336,-513.834,95.504,18.913
1753271524.6662407,-0.005,-0.021,1.031,-2.724,1.938,-0.214,-512.2,96.412,22.241
1753271524.7974632,-0.005,-0.02,1.032,-2.632,2.014,-0.389,-510.566,98.046,21.365
1753271524.924316,-0.006,-0.021,1.031,-2.739,2.022,-0.29,-512.744,98.046,19.614
1753271525.0543647,-0.003,-0.021,1.032,-2.708,2.007,-0.298,-511.837,97.501,21.19
1753271525.1774065,-0.007,-0.021,1.031,-2.724,1.923,-0.237,-516.194,98.228,19.789
1753271525.3038168,-0.004,-0.022,1.03,-2.769,2.007,-0.282,-511.837,96.412,21.54
1753271525.4276562,-0.005,-0.022,1.026,-2.831,1.915,-0.259,-512.018,97.683,21.015
1753271525.5480404,-0.006,-0.02,1.027,-2.708,1.999,-0.366,-513.471,96.957,21.365
1753271525.66481,-0.005,-0.019,1.028,-2.739,1.884,-0.237,-513.107,98.046,22.066
1753271525.7804554,-0.005,-0.02,1.03,-2.716,1.9,-0.443,-513.107,96.593,22.416
1753271525.8996024,-0.007,-0.02,1.035,-2.708,1.877,-0.305,-514.015,97.501,20.139
1753271526.0179,-0.007,-0.02,1.029,-2.823,1.923,-0.336,-511.292,96.23,21.365
1753271526.1346097,-0.005,-0.021,1.03,-2.655,1.968,-0.366,-509.295,96.775,21.19
1753271526.2508,-0.006,-0.02,1.028,-2.785,2.014,-0.229,-511.11,95.323,21.54
1753271526.3669777,-0.004,-0.019,1.026,-2.762,1.884,-0.252,0,0,0
1753271526.4874604,-0.006,-0.022,1.031,-2.754,1.892,-0.343,-514.015,94.233,22.591
1753271526.6125417,-0.004,-0.021,1.028,-2.701,1.892,-0.305,-511.655,96.23,20.314
1753271526.7317996,-0.006,-0.02,1.027,-2.769,1.93,-0.29,-515.468,95.686,21.19
1753271526.8459594,-0.007,-0.021,1.032,-2.792,1.991,-0.29,-511.655,96.593,21.715
1753271526.9598165,-0.005,-0.019,1.035,-2.762,1.945,-0.351,-513.652,93.507,22.591
1753271527.0752559,-0.004,-0.023,1.031,-2.754,1.884,-0.351,-513.107,97.32,20.665
1753271527.1900403,-0.004,-0.021,1.027,-2.747,1.976,-0.336,-513.834,96.957,21.365
1753271527.3051476,-0.006,-0.021,1.03,-2.686,1.892,-0.298,-513.107,96.23,22.066
1753271527.4237359,-0.006,-0.021,1.028,-2.739,1.984,-0.305,-512.926,97.138,20.84
1753271527.5428708,-0.004,-0.021,1.034,-2.708,1.999,-0.305,-512.018,94.778,21.015
1753271527.660347,-0.006,-0.022,1.03,-2.731,1.945,-0.298,-514.56,95.141,19.964
1753271527.7807295,-0.006,-0.02,1.029,-2.678,1.862,-0.343,-516.557,96.775,22.941
1753271527.9136913,-0.005,-0.02,1.031,-2.777,1.877,-0.298,-512.2,97.501,23.291
1753271528.0639713,-0.004,-0.02,1.03,-2.701,1.923,-0.282,-512.744,98.772,21.015
1753271528.1912508,-0.004,-0.023,1.032,-2.701,1.93,-0.29,-511.837,96.412,20.84
1753271528.3159485,-0.003,-0.02,1.028,-2.831,1.961,-0.359,-513.834,96.593,19.264
1753271528.4400678,-0.006,-0.021,1.028,-2.724,1.991,-0.313,-515.286,95.867,21.015
1753271528.5633345,-0.006,-0.021,1.032,-2.731,2.014,-0.336,-513.471,96.957,22.066
1753271528.6876676,-0.005,-0.022,1.028,-2.739,2.083,-0.237,-512.381,96.23,20.665
1753271528.8377376,-0.006,-0.019,1.027,-2.739,1.9,-0.298,-513.107,97.683,21.365
1753271528.9719467,-0.005,-0.021,1.031,-2.747,1.884,-0.267,-512.018,98.046,19.964
1753271529.104909,-0.005,-0.021,1.03,-2.724,1.877,-0.305,-513.652,95.323,22.241
1753271529.230867,-0.006,-0.021,1.029,-2.693,1.892,-0.336,-510.747,95.686,18.738
1753271529.3609996,-0.003,-0.019,1.027,-2.724,1.953,-0.336,-512.2,96.775,23.291
1753271529.4870262,-0.007,-0.021,1.029,-2.708,1.945,-0.374,-512.563,96.775,22.241
1753271529.6137335,-0.006,-0.021,1.027,-2.754,1.892,-0.29,-512.2,95.323,20.139
1753271529.737246,-0.004,-0.021,1.028,-2.686,1.93,-0.29,-514.742,96.775,20.49
1753271529.8668177,-0.005,-0.019,1.028,-2.693,1.945,-0.282,-512.926,97.864,21.891
1753271529.98984,-0.006,-0.022,1.028,-2.823,1.915,-0.298,-513.471,95.867,20.314
1753271530.1124926,-0.006,-0.021,1.029,-2.701,1.892,-0.366,-514.197,94.778,22.416
1753271530.2352266,-0.003,-0.023,1.03,-2.739,1.945,-0.389,-513.834,95.504,22.766
1753271530.3581445,-0.005,-0.02,1.033,-2.754,1.991,-0.336,-513.289,97.864,23.992
1753271530.4804606,-0.005,-0.02,1.029,-2.777,1.923,-0.366,-513.107,97.683,21.015
1753271530.6075034,-0.003,-0.02,1.031,-2.708,1.968,-0.229,-512.2,94.233,22.941
1753271530.7294025,-0.004,-0.019,1.03,-2.678,1.915,-0.237,-514.742,96.049,20.84
1753271530.8545144,-0.004,-0.023,1.031,-2.716,1.907,-0.267,-516.194,98.954,22.591
1753271530.980872,-0.004,-0.02,1.029,-2.769,1.923,-0.336,-513.652,97.138,22.241
1753271531.1258872,-0.004,-0.021,1.03,-2.686,1.915,-0.275,-513.107,98.409,19.614
1753271531.2516258,-0.006,-0.018,1.027,-2.739,1.938,-0.259,-514.378,94.596,20.49
1753271531.3771079,-0.005,-0.022,1.034,-2.716,1.877,-0.298,-512.563,95.686,21.19
1753271531.5020907,-0.004,-0.021,1.028,-2.708,2.022,-0.32,-514.742,94.959,20.84
1753271531.6260529,-0.008,-0.021,1.029,-2.64,1.976,-0.313,-514.015,96.775,20.84
1753271531.7514567,-0.005,-0.021,1.031,-2.785,1.915,-0.32,-514.015,96.775,21.891
1753271531.8841836,-0.005,-0.02,1.03,-2.785,1.892,-0.343,-511.655,96.957,22.416
1753271532.0109153,-0.006,-0.02,1.033,-2.739,1.93,-0.32,-513.107,96.957,20.314
1753271532.1388495,-0.006,-0.021,1.032,-2.67,1.907,-0.32,-514.923,95.504,21.715
1753271532.2625768,-0.006,-0.02,1.035,-2.8,1.938,-0.336,-513.471,95.867,19.264
1753271532.386202,-0.004,-0.02,1.031,-2.747,1.976,-0.298,-513.289,96.412,22.941
1753271532.5105743,-0.007,-0.022,1.03,-2.785,1.854,-0.244,-513.289,96.775,22.241
1753271532.6310384,-0.005,-0.02,1.031,-2.792,1.968,-0.336,-512.563,96.775,22.591
1753271532.7553928,-0.007,-0.022,1.028,-2.785,1.938,-0.183,-513.471,95.141,20.314
1753271532.878414,-0.007,-0.024,1.031,-2.708,1.968,-0.282,0,0,0
1753271533.0012414,-0.006,-0.022,1.029,-2.724,1.953,-0.313,-513.289,97.138,20.139
1753271533.1264896,-0.006,-0.021,1.027,-2.724,1.816,-0.275,-512.563,96.412,21.891
1753271533.2498817,-0.007,-0.022,1.027,-2.693,1.945,-0.359,-513.834,97.683,22.766
1753271533.3714657,-0.005,-0.023,1.032,-2.8,1.93,-0.259,-513.652,97.138,22.941
1753271533.4933875,-0.008,-0.022,1.03,-2.663,1.945,-0.328,-514.197,96.957,21.715
1753271533.613292,-0.006,-0.02,1.031,-2.693,1.945,-0.404,-512.563,96.775,21.19
1753271533.7363653,-0.006,-0.02,1.035,-2.777,1.953,-0.259,-514.742,96.049,21.19
1753271533.8626275,-0.006,-0.022,1.028,-2.686,1.991,-0.259,-513.289,95.686,20.139
1753271533.9854248,-0.006,-0.021,1.031,-2.693,1.907,-0.359,-512.381,96.23,21.015
1753271534.1052225,-0.005,-0.021,1.027,-2.686,1.93,-0.313,-513.834,97.32,22.416
1753271534.226484,-0.007,-0.023,1.029,-2.701,1.892,-0.313,-512.926,95.686,20.84
1753271534.3513343,-0.005,-0.022,1.029,-2.663,1.991,-0.252,-513.289,96.049,21.891
1753271534.4840848,-0.007,-0.022,1.031,-2.678,1.915,-0.221,-513.834,95.867,19.964
1753271534.6084907,-0.005,-0.021,1.029,-2.724,1.968,-0.351,-511.837,95.323,21.19
1753271534.7332873,-0.004,-0.02,1.028,-2.708,1.923,-0.42,-513.652,94.959,22.241
1753271534.8587341,-0.007,-0.019,1.03,-2.739,1.953,-0.282,-513.107,96.593,21.365
1753271534.986795,-0.006,-0.019,1.03,-2.724,1.953,-0.389,-512.563,96.775,21.54
1753271535.11519,-0.007,-0.02,1.031,-2.731,1.938,-0.313,-515.286,97.32,19.264
1753271535.2416494,-0.004,-0.022,1.027,-2.769,1.892,-0.366,-514.56,94.778,20.665
1753271535.3709087,-0.007,-0.019,1.031,-2.693,1.991,-0.45,-513.834,95.867,21.365
1753271535.5022795,-0.005,-0.021,1.027,-2.663,1.961,-0.328,-512.926,98.591,20.49
1753271535.6271265,-0.005,-0.022,1.031,-2.785,1.999,-0.412,-513.652,96.775,21.19
1753271535.7608466,-0.005,-0.021,1.031,-2.785,1.854,-0.275,-511.11,96.049,21.54
1753271535.8903785,-0.006,-0.022,1.034,-2.67,1.984,-0.282,-514.742,95.686,22.591
1753271536.0236,-0.003,-0.02,1.03,-2.785,1.953,-0.29,-513.471,96.593,20.665
1753271536.1584516,-0.007,-0.02,1.032,-2.655,1.93,-0.381,-515.831,96.412,20.49
1753271536.2901266,-0.004,-0.022,1.032,-2.739,1.938,-0.32,-513.107,95.141,21.365
1753271536.4228876,-0.006,-0.019,1.031,-2.708,1.953,-0.343,-514.923,95.141,19.264
1753271536.5547493,-0.006,-0.021,1.026,-2.655,1.923,-0.336,-513.834,96.23,22.066
1753271536.6854568,-0.006,-0.021,1.033,-2.678,1.968,-0.336,-515.286,96.593,21.715
1753271536.814786,-0.007,-0.022,1.031,-2.747,1.953,-0.328,-512.744,97.683,21.365
1753271536.9443681,-0.005,-0.02,1.029,-2.693,1.984,-0.397,-511.837,96.049,20.139
1753271537.0665276,-0.006,-0.021,1.03,-2.739,1.945,-0.328,-512.381,96.957,19.614
1753271537.1982358,-0.006,-0.02,1.028,-2.777,1.984,-0.366,-514.742,96.775,22.591
1753271537.3306246,-0.007,-0.02,1.031,-2.716,2.022,-0.32,-513.834,95.141,23.116
1753271537.4601374,-0.005,-0.022,1.031,-2.762,1.9,-0.305,-514.015,96.775,19.789
1753271537.5999496,-0.005,-0.022,1.028,-2.777,1.984,-0.336,-514.015,95.323,21.54
1753271537.7365785,-0.005,-0.019,1.031,-2.731,1.968,-0.32,-512.563,95.323,20.49
1753271537.8732853,-0.005,-0.021,1.032,-2.777,1.892,-0.237,-512.926,96.412,24.342
1753271538.0173657,-0.005,-0.02,1.031,-2.678,2.037,-0.32,-511.473,97.138,21.54
1753271538.1501575,-0.007,-0.021,1.033,-2.769,1.984,-0.313,-512.2,95.686,22.241
1753271538.2781289,-0.006,-0.022,1.026,-2.716,1.915,-0.381,-510.929,98.409,21.715
1753271538.403636,-0.006,-0.021,1.032,-2.67,1.923,-0.259,-513.834,95.504,22.066
1753271538.5415032,-0.005,-0.022,1.031,-2.747,1.984,-0.305,-512.563,95.686,20.49
1753271538.670282,-0.005,-0.023,1.031,-2.693,1.915,-0.366,-514.197,95.141,23.116
1753271538.7989576,-0.003,-0.02,1.03,-2.769,1.892,-0.328,-513.471,97.683,20.314
1753271538.924371,-0.008,-0.02,1.03,-2.777,1.976,-0.328,-512.926,97.138,19.439
1753271539.05175,-0.004,-0.022,1.029,-2.747,1.961,-0.29,-512.744,95.141,22.416
1753271539.1778612,-0.005,-0.019,1.034,-2.678,1.953,-0.328,-511.473,97.864,21.19
1753271539.3233914,-0.005,-0.022,1.032,-2.815,2.075,-0.366,-514.197,96.23,20.314
1753271539.4788892,-0.005,-0.021,1.031,-2.792,1.907,-0.313,-513.471,97.32,21.015
1753271539.6136029,-0.004,-0.021,1.029,-2.747,1.953,-0.343,-512.381,95.867,22.416
1753271539.7404542,-0.005,-0.02,1.027,-2.739,1.945,-0.275,-513.289,95.686,22.941
1753271539.8623614,-0.006,-0.021,1.029,-2.754,1.915,-0.305,-516.194,96.775,22.941
1753271539.9901824,-0.005,-0.017,1.031,-2.701,1.923,-0.282,-514.742,97.864,21.19
1753271540.1194744,-0.006,-0.02,1.029,-2.747,1.907,-0.313,-512.563,95.686,22.591
1753271540.2465823,-0.004,-0.02,1.029,-2.769,1.991,-0.336,-513.107,98.409,21.715
1753271540.3722181,-0.006,-0.02,1.029,-2.647,1.93,-0.32,-512.018,96.23,23.467
1753271540.498808,-0.005,-0.021,1.027,-2.716,2.052,-0.32,-514.378,97.138,22.941
1753271540.6236982,-0.006,-0.019,1.027,-2.731,1.907,-0.313,-512.744,97.32,21.015
1753271540.7543647,-0.005,-0.019,1.03,-2.716,1.884,-0.359,-512.2,94.233,20.84
1753271540.8971562,-0.004,-0.02,1.032,-2.686,1.923,-0.282,-510.747,94.959,22.591
1753271541.0416913,-0.006,-0.022,1.028,-2.747,1.907,-0.313,-512.381,99.135,24.868
1753271541.1720467,-0.008,-0.02,1.032,-2.792,1.923,-0.244,-515.286,97.32,21.715
1753271541.2973778,-0.003,-0.022,1.029,-2.747,1.961,-0.29,-512.018,95.141,22.066
1753271541.423715,-0.004,-0.02,1.032,-2.625,1.984,-0.351,-515.468,96.412,20.84
1753271541.5504293,-0.006,-0.022,1.031,-2.769,1.93,-0.351,-511.292,95.867,18.563
1753271541.6811278,-0.005,-0.022,1.029,-2.792,1.884,-0.328,-513.471,96.23,22.066
1753271541.8112574,-0.004,-0.021,1.03,-2.739,2.022,-0.29,-514.015,97.138,21.891
1753271541.9411077,-0.005,-0.02,1.028,-2.701,1.923,-0.275,-514.742,97.501,20.84
1753271542.072543,-0.004,-0.022,1.031,-2.747,1.945,-0.328,-514.742,95.323,22.241
1753271542.2014573,-0.005,-0.02,1.03,-2.617,1.976,-0.252,-512.563,94.959,20.49
1753271542.3305235,-0.005,-0.02,1.03,-2.693,1.953,-0.359,-514.56,95.504,21.365
1753271542.459969,-0.003,-0.02,1.03,-2.678,1.915,-0.29,-513.834,97.32,20.665
1753271542.5908139,-0.005,-0.021,1.028,-2.777,2.007,-0.32,-514.923,96.593,22.766
1753271542.7128675,-0.007,-0.02,1.029,-2.647,1.839,-0.267,-514.197,97.32,19.614
1753271542.8388147,-0.007,-0.021,1.031,-2.67,1.945,-0.359,-513.652,96.775,20.139
1753271542.964621,-0.006,-0.021,1.029,-2.708,1.9,-0.252,-512.744,95.504,20.665
1753271543.0925612,-0.005,-0.021,1.028,-2.625,2.007,-0.29,-513.834,97.32,22.416
1753271543.2188962,-0.006,-0.02,1.03,-2.724,1.892,-0.267,-512.744,96.593,20.665
1753271543.3450623,-0.006,-0.021,1.03,-2.777,1.923,-0.29,-513.289,96.775,20.84
1753271543.4701786,-0.003,-0.02,1.027,-2.716,1.854,-0.32,-512.2,95.323,19.439
1753271543.596519,-0.005,-0.02,1.029,-2.716,1.816,-0.336,-513.289,97.864,19.789
1753271543.7298112,-0.005,-0.019,1.027,-2.716,1.938,-0.343,-514.197,98.046,21.365
1753271543.8610885,-0.005,-0.021,1.031,-2.769,2.037,-0.305,-512.2,98.228,21.891
1753271543.993088,-0.006,-0.021,1.028,-2.762,1.877,-0.282,-513.289,96.775,22.241
1753271544.1250749,-0.004,-0.022,1.031,-2.693,1.961,-0.328,-514.197,95.504,23.467
1753271544.2554176,-0.004,-0.022,1.031,-2.754,1.961,-0.32,-514.015,96.412,22.591
1753271544.3850431,-0.005,-0.022,1.032,-2.708,2.037,-0.275,-513.652,96.775,21.19
1753271544.515878,-0.005,-0.018,1.027,-2.785,2.014,-0.259,-513.289,97.138,20.49
1753271544.6462128,-0.004,-0.021,1.031,-2.769,1.846,-0.305,-514.378,97.864,20.139
1753271544.773812,-0.003,-0.021,1.035,-2.678,1.93,-0.351,-514.56,95.141,21.015
1753271544.9099383,-0.006,-0.021,1.031,-2.769,1.892,-0.389,-513.471,98.046,24.868
1753271545.038951,-0.005,-0.02,1.03,-2.701,2.022,-0.313,-513.471,96.957,23.116
1753271545.1644747,-0.005,-0.021,1.034,-2.655,1.961,-0.229,-514.197,97.32,20.314
1753271545.291047,-0.008,-0.021,1.029,-2.754,1.907,-0.305,-514.015,98.591,20.49
1753271545.4162428,-0.006,-0.02,1.028,-2.747,1.984,-0.351,-513.107,97.683,22.416
1753271545.542708,-0.006,-0.019,1.032,-2.724,1.976,-0.305,-513.107,96.957,23.467
1753271545.6746097,-0.007,-0.02,1.032,-2.716,2.075,-0.29,-513.107,97.32,21.715
1753271545.7999873,-0.005,-0.022,1.03,-2.655,1.976,-0.351,-512.744,98.046,21.715
1753271545.9333062,-0.006,-0.02,1.033,-2.762,1.9,-0.366,-513.289,98.954,22.241
1753271546.0588353,-0.005,-0.02,1.028,-2.693,1.938,-0.29,-512.2,95.686,20.84
1753271546.1888084,-0.006,-0.021,1.029,-2.724,1.976,-0.313,-513.652,95.686,20.139
1753271546.321228,-0.006,-0.021,1.032,-2.747,1.892,-0.359,-511.473,95.686,18.038
1753271546.4552703,-0.007,-0.022,1.029,-2.762,1.877,-0.366,-513.107,97.32,22.416
1753271546.5904357,-0.004,-0.022,1.028,-2.716,1.968,-0.343,-509.839,96.957,20.314
1753271546.7236738,-0.003,-0.02,1.03,-2.67,1.915,-0.381,-514.197,97.32,20.665
1753271546.855296,-0.005,-0.023,1.03,-2.754,1.9,-0.29,-514.015,97.864,19.089
1753271546.9856453,-0.005,-0.019,1.032,-2.655,2.045,-0.32,-514.923,96.957,22.066
1753271547.1151927,-0.006,-0.022,1.029,-2.815,1.968,-0.275,-513.652,95.686,21.54
1753271547.2475393,-0.005,-0.02,1.028,-2.762,1.93,-0.252,-516.739,96.593,22.416
1753271547.3751004,-0.004,-0.02,1.03,-2.663,1.862,-0.267,-514.197,96.593,20.665
1753271547.4992192,-0.006,-0.021,1.029,-2.754,1.999,-0.29,-513.834,95.867,22.066
1753271547.622713,-0.006,-0.019,1.031,-2.754,1.892,-0.328,-513.471,97.683,21.015
1753271547.7445095,-0.006,-0.019,1.029,-2.693,1.846,-0.443,-511.837,97.501,19.089
1753271547.8651333,-0.006,-0.021,1.029,-2.724,2.022,-0.305,-512.744,93.325,20.314
1753271547.9882243,-0.007,-0.02,1.031,-2.754,1.999,-0.343,-512.744,95.504,21.365
1753271548.1113586,-0.007,-0.019,1.029,-2.686,1.968,-0.305,-513.652,97.138,22.241
1753271548.2341013,-0.007,-0.021,1.03,-2.693,1.816,-0.282,-514.378,95.323,20.84
1753271548.366033,-0.005,-0.021,1.028,-2.678,1.938,-0.381,-513.289,97.501,19.789
1753271548.4901218,-0.006,-0.02,1.03,-2.686,1.915,-0.359,-513.471,96.23,22.066
1753271548.613744,-0.005,-0.02,1.028,-2.762,1.907,-0.32,-513.289,95.686,20.84
1753271548.740484,-0.004,-0.022,1.032,-2.678,1.961,-0.282,-513.471,96.957,20.665
