frame_idx,t_capture_ms,t_vo_ms,t_gt_ms,t_control_show_ms,t_total_ms,fps
"[444, 1.3685226440429688, 55.8626651763916, 1.9180774688720703, 2.4950504302978516, 61.64431571960449, 16.22209587901994]"
"[445, 1.2831687927246094, 55.05728721618652, 1.9261837005615234, 2.526998519897461, 60.79363822937012, 16.44908956142862]"
"[446, 1.2135505676269531, 55.36961555480957, 1.9299983978271484, 2.531290054321289, 61.04445457458496, 16.38150438019208]"
"[447, 1.2285709381103516, 54.97598648071289, 1.928091049194336, 2.527475357055664, 60.66012382507324, 16.485294406647093]"
"[448, 1.1646747589111328, 53.79009246826172, 1.9419193267822266, 2.4755001068115234, 59.3721866607666, 16.842903322959543]"
"[449, 0.9229183197021484, 56.57458305358887, 1.9290447235107422, 2.6586055755615234, 62.08515167236328, 16.106910800141318]"
"[450, 0.9922981262207031, 54.41546440124512, 1.9273757934570312, 2.487659454345703, 59.822797775268555, 16.71603531076261]"
"[451, 1.3356208801269531, 53.72452735900879, 1.93023681640625, 2.4802684783935547, 59.47065353393555, 16.815016156319405]"
"[452, 1.9350051879882812, 52.17552185058594, 1.9428730010986328, 2.4993419647216797, 58.55274200439453, 17.078619476521656]"
"[453, 1.1353492736816406, 52.340030670166016, 1.9268989562988281, 2.5179386138916016, 57.920217514038086, 17.265128532323462]"
"[454, 1.3461112976074219, 51.423072814941406, 1.9495487213134766, 2.5141239166259766, 57.23285675048828, 17.472480962458135]"
"[455, 1.3899803161621094, 51.75423622131348, 1.8851757049560547, 2.4962425231933594, 57.525634765625, 17.383554376657823]"
"[456, 1.0094642639160156, 53.27153205871582, 1.9178390502929688, 2.526998519897461, 58.725833892822266, 17.02828097469084]"
"[457, 0.8037090301513672, 51.34844779968262, 1.8544197082519531, 2.5076866149902344, 56.51426315307617, 17.69464811549203]"
"[458, 1.2500286102294922, 50.788164138793945, 1.935720443725586, 2.5556087493896484, 56.52952194213867, 17.68987186949077]"
"[459, 0.8254051208496094, 51.35631561279297, 1.85394287109375, 2.4962425231933594, 56.53190612792969, 17.689125813961336]"
"[460, 0.8766651153564453, 51.572322845458984, 1.852273941040039, 2.525806427001953, 56.82706832885742, 17.59724774491294]"
"[461, 0.7917881011962891, 50.449371337890625, 1.8532276153564453, 2.5482177734375, 55.64260482788086, 17.97184015905254]"
"[462, 1.065969467163086, 51.3615608215332, 1.857757568359375, 2.535104751586914, 56.82039260864258, 17.599315212191907]"
"[463, 1.3892650604248047, 52.12235450744629, 1.9390583038330078, 2.5048255920410156, 57.95550346374512, 17.254616735847428]"
"[464, 1.2102127075195312, 50.366878509521484, 1.9371509552001953, 2.5892257690429688, 56.10346794128418, 17.824210101353504]"
"[465, 1.5058517456054688, 53.93695831298828, 1.8494129180908203, 2.887725830078125, 60.179948806762695, 16.616830353428707]"
"[466, 1.5306472778320312, 50.4608154296875, 1.8935203552246094, 2.652883529663086, 56.53786659240723, 17.687260950421063]"
"[467, 1.2788772583007812, 51.91469192504883, 1.9161701202392578, 5.149126052856445, 60.25886535644531, 16.595068527838446]"
"[468, 0.8389949798583984, 52.37221717834473, 1.8558502197265625, 4.740238189697266, 59.80730056762695, 16.720366753039666]"
"[469, 0.8373260498046875, 54.07428741455078, 1.8515586853027344, 2.5177001953125, 59.2808723449707, 16.868847580054858]"
"[470, 1.5082359313964844, 52.648305892944336, 1.8868446350097656, 2.4967193603515625, 58.54010581970215, 17.082305984890137]"
